"","mod","ll","sig","regg"
"1333","2,1,1,1,2,3,12",91.3708332485338,0.0240096407876197,"5"
"1532","2,1,1,3,2,3,24",91.3550175480576,0.0213367407556743,"3,5"
"1533","2,1,1,3,2,3,24",91.345561607491,0.0213389702528377,"5"
"3429","3,1,3,3,2,0,12",91.3259758182508,0.0240201505094745,"5"
"2274","2,1,3,3,2,0,12",91.2536828596128,0.0240370978290958,"2,3,5"
"950","1,1,3,1,2,3,12",91.1850103440941,0.0240532074979512,"2"
"562","1,1,2,1,2,3,12",91.162663349737,0.0240584521368883,"2,3,5"
"3050","3,1,2,3,2,0,24",91.1429005681801,0.0213868091879116,"2,3,5"
"3433","3,1,3,3,2,0,24",91.1270005305881,0.0213905669883953,"0"
"1130","1,1,3,3,2,0,24",91.0974595592518,0.0213975504278367,"2,3,5"
"1136","1,1,3,3,2,0,24",91.0800067949172,0.0214016773053672,"2,5"
"380","1,1,1,3,2,3,24",91.0790343327718,0.0214019072770009,"3,5"
"381","1,1,1,3,2,3,24",91.0765548328485,0.0214024936499777,"5"
"2666","3,1,1,3,2,0,24",91.0626549661066,0.0214057811047477,"2,3,5"
"3045","3,1,2,3,2,0,12",91.0277795229783,0.0240901324510592,"5"
"2275","2,1,3,3,2,0,12",91.0223381454539,0.0240914113484712,"2,3"
"568","1,1,2,1,2,3,12",91.0165989583255,0.0240927603142162,"2,5"
"3259","3,1,3,1,2,3,24",90.9864022855611,0.0214238245967269,"2,3"
"1052","1,1,3,2,2,3,24",90.9697143902203,0.0214277754421115,"3,5"
"3056","3,1,2,3,2,0,24",90.9436063828825,0.021433957952842,"2,5"
"2672","3,1,1,3,2,0,24",90.8945358527824,0.0214455829348876,"2,5"
"3115","3,1,3,0,1,0,24",90.8605174473031,0.02412947542624,"2,3"
"2346","3,1,1,0,1,0,24",90.7801069222318,0.0241484122559901,"2,3,5"
"2186","2,1,3,2,2,0,24",90.7000749643194,0.0214917134409035,"2,3,5"
"3046","3,1,2,3,2,0,12",90.6817592257749,0.024171593528659,"2"
"178","1,1,1,1,2,3,12",90.5934530130721,0.0241924269101803,"2,3,5"
"3065","3,1,2,3,2,3,24",90.5084017487182,0.0215372797525417,"0"
"564","1,1,2,1,2,3,12",90.4736608313958,0.0242207172296838,"3,5"
"746","1,1,2,3,2,0,24",90.4631546970614,0.0215480503830261,"2,3,5"
"752","1,1,2,3,2,0,24",90.4601277384831,0.0215487711139295,"2,5"
"2664","3,1,1,3,2,0,12",90.4505574215469,0.0242261771733548,"2,5"
"184","1,1,1,1,2,3,12",90.4503329871246,0.0242262302191503,"2,5"
"3258","3,1,3,1,2,3,24",90.3937781533322,0.0215645752714931,"2,3,5"
"2970","3,1,2,2,2,3,24",90.3340378042108,0.0215788150566141,"2,3,5"
"565","1,1,2,1,2,3,12",90.2980273842138,0.024262254934305,"5"
"368","1,1,1,3,2,0,24",90.290593342572,0.0215891764384622,"2,5"
"2731","3,1,2,0,1,0,24",90.275966434957,0.0242674774316662,"2,3"
"2736","3,1,2,0,1,0,24",90.2488556813418,0.024273896910848,"2,5"
"2687","3,1,1,3,2,3,24",90.2201080548391,0.0216059975661666,"3"
"3342","3,1,3,2,2,0,24",90.1818053616328,0.0216151438981932,"2"
"1822","2,1,2,2,2,3,24",90.1587569338722,0.0216206495172861,"2"
"2586","3,1,1,2,2,3,24",90.1115643574801,0.0216319268679434,"2,3,5"
"3051","3,1,2,3,2,0,24",90.0555263560301,0.0216453256008667,"2,3"
"2348","3,1,1,0,1,0,24",90.0529984862728,0.024320323861488,"3,5"
"1131","1,1,3,3,2,0,24",90.0433536147339,0.0216482372104749,"2,3"
"180","1,1,1,1,2,3,12",89.9856580395556,0.0243363070768308,"3,5"
"2667","3,1,1,3,2,0,24",89.9786037669263,0.0216637313721011,"2,3"
"2103","2,1,3,1,2,3,12",89.9012557919027,0.0243563547347278,"3"
"1514","2,1,1,3,2,0,24",89.8404534356416,0.0216968268103019,"2,3,5"
"1520","2,1,1,3,2,0,24",89.8149946817674,0.0217029312509173,"2,5"
"181","1,1,1,1,2,3,12",89.8148926961811,0.0243768852382382,"5"
"2681","3,1,1,3,2,3,24",89.7848020486375,0.0217101729963174,"0"
"2976","3,1,2,2,2,3,24",89.7414147504686,0.0217205837319847,"2,5"
"2733","3,1,2,0,1,0,24",89.7281588289887,0.0243975212999291,"5"
"1134","1,1,3,3,2,0,24",89.7030913455696,0.0217297835441021,"2"
"2660","3,1,1,3,2,0,12",89.7001885771979,0.0244041798163173,"3,5"
"2352","3,1,1,0,1,0,24",89.6397229259043,0.024418580303649,"2,5"
"2592","3,1,1,2,2,3,24",89.603904353949,0.021753612200332,"2,5"
"1331","2,1,1,1,2,3,12",89.5755262835386,0.0244338786633293,"2,3"
"2971","3,1,2,2,2,3,24",89.5563237356884,0.0217650522274682,"2,3"
"663","1,1,2,2,2,3,12",89.5297346585133,0.0244447968776946,"3"
"1151","1,1,3,3,2,3,24",89.4789436915491,0.0217836699171724,"3"
"2662","3,1,1,3,2,0,12",89.4744282594144,0.0244579902288904,"2"
"279","1,1,1,2,2,3,12",89.4609740332329,0.0244612008135731,"3"
"1334","2,1,1,1,2,3,12",89.416476680329,0.0244718222280158,"2"
"2280","2,1,3,3,2,0,12",89.3812441819521,0.0244802354147204,"2,5"
"1145","1,1,3,3,2,3,24",89.3274947712369,0.0218201547272427,"0"
"2587","3,1,1,2,2,3,24",89.3208734215428,0.0218217512373012,"2,3"
"3054","3,1,2,3,2,0,24",89.3041851746518,0.0218257755505672,"2"
"2670","3,1,1,3,2,0,24",89.2860080600942,0.0218301597435743,"2"
"767","1,1,2,3,2,3,24",89.2772768174677,0.021832265971377,"3"
"657","1,1,2,2,2,3,12",89.2600819202857,0.024509189897049,"0"
"3339","3,1,3,2,2,0,24",89.2172591831487,0.0218467494580034,"2,3"
"3052","3,1,2,3,2,0,24",89.2125474421424,0.0218478869044667,"3,5"
"747","1,1,2,3,2,0,24",89.2105403805823,0.0218483714408227,"2,3"
"273","1,1,1,2,2,3,12",89.1514219057306,0.0245351858096298,"0"
"1051","1,1,3,2,2,3,24",89.1001293386491,0.0218750429720018,"2,3"
"3047","3,1,2,3,2,0,12",89.0907117871888,0.0245497221535026,"3"
"3119","3,1,3,0,1,0,24",89.0697546009172,0.0245547421115552,"3"
"761","1,1,2,3,2,3,24",89.0346688850366,0.021890871350341,"0"
"2349","3,1,1,0,1,0,24",89.0298605134581,0.0245643009377727,"5"
"1578","2,1,2,0,1,0,24",89.0176731492596,0.0245672218341676,"2,3,5"
"1535","2,1,1,3,2,3,24",88.9992631482135,0.0218994372515674,"3"
"363","1,1,1,3,2,0,24",88.9816435349473,0.0219037013087986,"2,3"
"3338","3,1,3,2,2,0,24",88.9542550190519,0.0219103311503196,"2,3,5"
"3053","3,1,2,3,2,0,24",88.9089235465613,0.0219213087897594,"5"
"750","1,1,2,3,2,0,24",88.906556101605,0.0219218822502096,"2"
"2187","2,1,3,2,2,0,24",88.8855197260582,0.0219269784993692,"2,3"
"1580","2,1,2,0,1,0,24",88.8298543280612,0.0246122795580414,"3,5"
"2278","2,1,3,3,2,0,12",88.7509484642583,0.0246312337129655,"2"
"563","1,1,2,1,2,3,12",88.7277204754924,0.0246368161407881,"2,3"
"383","1,1,1,3,2,3,24",88.7094548916962,0.0219696782516469,"3"
"366","1,1,1,3,2,0,24",88.696106921256,0.0219729188289167,"2"
"1529","2,1,1,3,2,3,24",88.6642872168946,0.0219806458422817,"0"
"2661","3,1,1,3,2,0,12",88.6339652382805,0.0246593613822275,"5"
"566","1,1,2,1,2,3,12",88.6172222169271,0.0246633897328289,"2"
"1191","2,1,1,0,1,0,12",88.6156368409267,0.0258715583593466,"3"
"1515","2,1,1,3,2,0,24",88.6123166818658,0.0219932720742078,"2,3"
"1819","2,1,2,2,2,3,24",88.5207226070973,0.0220155424957996,"2,3"
"1431","2,1,1,2,2,3,12",88.4982426198297,0.024692035039632,"3"
"807","1,1,3,0,1,0,12",88.4373082143027,0.0259141153454834,"3"
"2668","3,1,1,3,2,0,24",88.4057701362947,0.0220435242521697,"3,5"
"377","1,1,1,3,2,3,24",88.3875117723334,0.0220479719791479,"0"
"1820","2,1,2,2,2,3,24",88.3645097090993,0.0220535765460122,"3,5"
"2669","3,1,1,3,2,0,24",88.3140122193413,0.0220658855074784,"5"
"423","1,1,2,0,1,0,12",88.2259974962446,0.0259646339274915,"3"
"1518","2,1,1,3,2,0,24",88.2254070139667,0.0220874999797246,"2"
"2347","3,1,1,0,1,0,24",88.2068268041369,0.0247623363873457,"2,3"
"1425","2,1,1,2,2,3,12",88.141108405733,0.0247782179765033,"0"
"179","1,1,1,1,2,3,12",88.1320234724963,0.0247804142538926,"2,3"
"2735","3,1,2,0,1,0,24",88.0859631149813,0.0247915523146948,"3"
"2110","2,1,3,1,2,3,24",88.0775261446373,0.0221236214029806,"2"
"39","1,1,1,0,1,0,12",88.0756181754229,0.026000645458226,"3"
"182","1,1,1,1,2,3,12",88.0174388119269,0.0248081317471605,"2"
"2974","3,1,2,2,2,3,24",87.8453723233925,0.0221804465578626,"2"
"3055","3,1,2,3,2,0,24",87.8241320026214,0.022185652912447,"3"
"748","1,1,2,3,2,0,24",87.7267885043185,0.0222095290555625,"3,5"
"749","1,1,2,3,2,0,24",87.7200253005904,0.0222111888697334,"5"
"1132","1,1,3,3,2,0,24",87.7160334469321,0.0222121686020097,"3,5"
"2590","3,1,1,2,2,3,24",87.7152627441829,0.0222123577628086,"2"
"1133","1,1,3,3,2,0,24",87.71374391136,0.0222127305488986,"5"
"2105","2,1,3,1,2,3,24",87.6565925354954,0.0222267624720172,"0"
"2276","2,1,3,3,2,0,12",87.6412923549162,0.0248993379306899,"3,5"
"951","1,1,3,1,2,3,12",87.5036447576755,0.0249327977976047,"3"
"1050","1,1,3,2,2,3,24",87.3731476000266,0.0222964855595814,"2,3,5"
"1056","1,1,3,2,2,3,24",87.3668684560177,0.0222980326059983,"2,5"
"3425","3,1,3,3,2,0,12",87.3617132983397,0.0249673460859501,"0"
"364","1,1,1,3,2,0,24",87.3076240032783,0.0223126344538541,"3,5"
"365","1,1,1,3,2,0,24",87.2971643421543,0.0223152134160911,"5"
"1516","2,1,1,3,2,0,24",87.2763210445513,0.022320353484602,"3,5"
"1434","2,1,1,2,2,3,24",87.269296227559,0.0223220861087351,"2,3,5"
"1517","2,1,1,3,2,0,24",87.2530288176198,0.0223260988729681,"5"
"801","1,1,3,0,1,0,12",87.2392988518122,0.0262018331330268,"0"
"666","1,1,2,2,2,3,24",87.2356769775677,0.0223303799341569,"2,3,5"
"672","1,1,2,2,2,3,24",87.1885581573601,0.0223420092724316,"2,5"
"2734","3,1,2,0,1,0,24",87.1807147153631,0.0250114733696071,"2"
"1440","2,1,1,2,2,3,24",87.114622205056,0.0223602695230895,"2,5"
"810","1,1,3,0,1,0,24",87.0195551881501,0.0250508295423213,"2,3,5"
"945","1,1,3,1,2,3,12",86.9636954467857,0.0250644852908857,"0"
"282","1,1,1,2,2,3,24",86.9553720347453,0.0223996508662155,"2,3,5"
"2277","2,1,3,3,2,0,12",86.9107645246874,0.0250774319145661,"5"
"288","1,1,1,2,2,3,24",86.8837345581914,0.0224173888743148,"2,5"
"1185","2,1,1,0,1,0,12",86.8175386206159,0.026303882879756,"0"
"3344","3,1,3,2,2,0,24",86.809599901119,0.0224357599937845,"2,5"
"417","1,1,2,0,1,0,12",86.6505430061123,0.026344399149223,"0"
"2350","3,1,1,0,1,0,24",86.6004797140154,0.0251534605538703,"2"
"816","1,1,3,0,1,0,24",86.5759466058885,0.0251594816897062,"2,5"
"1335","2,1,1,1,2,3,12",86.5735783978477,0.0251600629928785,"3"
"812","1,1,3,0,1,0,24",86.4820249624476,0.0251825461075308,"3,5"
"33","1,1,1,0,1,0,12",86.4788085220726,0.0263861302476956,"0"
"2189","2,1,3,2,2,0,24",86.4721236058562,0.0225195795731702,"5"
"1329","2,1,1,1,2,3,12",86.4432137737535,0.0251920831768927,"0"
"1435","2,1,1,2,2,3,24",86.4379107225911,0.0225280945499535,"2,3"
"1890","2,1,2,3,2,0,12",86.3658461899945,0.0252111054829181,"2,3,5"
"3041","3,1,2,3,2,0,12",86.2440549613714,0.0252410793016923,"0"
"2671","3,1,1,3,2,0,24",86.1989774096656,0.022587650617337,"3"
"3049","3,1,2,3,2,0,24",86.1961279802608,0.0225883618099237,"0"
"667","1,1,2,2,2,3,24",86.1787244207129,0.0225927060718181,"2,3"
"426","1,1,2,0,1,0,24",86.1766718911576,0.025257678136793,"2,3,5"
"813","1,1,3,0,1,0,24",86.1001866331812,0.0252765323902049,"5"
"42","1,1,1,0,1,0,24",86.0113872346606,0.0252984398381717,"2,3,5"
"1583","2,1,2,0,1,0,24",85.9991544023677,0.0253014592531906,"3"
"283","1,1,1,2,2,3,24",85.9770874661788,0.0226430994767544,"2,3"
"567","1,1,2,1,2,3,12",85.9227383512899,0.0253203290921403,"3"
"2663","3,1,1,3,2,0,12",85.9127139159835,0.0253228055254392,"3"
"1506","2,1,1,3,2,0,12",85.8505930280636,0.0253381572517527,"2,3,5"
"1194","2,1,1,0,1,0,24",85.7890599789827,0.0253533728825725,"2,3,5"
"561","1,1,2,1,2,3,12",85.7816959704099,0.0253551944353739,"0"
"428","1,1,2,0,1,0,24",85.7572494764772,0.0253612424307898,"3,5"
"1891","2,1,2,3,2,0,12",85.6460277941957,0.0253887765865805,"2,3"
"432","1,1,2,0,1,0,24",85.6126384454931,0.0253970483212245,"2,5"
"44","1,1,1,0,1,0,24",85.5858075800895,0.0254036972380963,"3,5"
"2665","3,1,1,3,2,0,24",85.5521152597792,0.0227496775605355,"0"
"1584","2,1,2,0,1,0,24",85.5291610205443,0.0254177404552826,"2,5"
"1135","1,1,3,3,2,0,24",85.5141744837958,0.0227592170232391,"3"
"183","1,1,1,1,2,3,12",85.4853116028893,0.025428616470439,"3"
"1054","1,1,3,2,2,3,24",85.4655450407284,0.0227714497907329,"2"
"48","1,1,1,0,1,0,24",85.4590392623894,0.0254351350547896,"2,5"
"2002","2,1,3,0,2,3,12",85.4103297757169,0.0254472250723302,"2,3,5"
"1122","1,1,3,3,2,0,12",85.3975726914396,0.0254503924147446,"2,3,5"
"1196","2,1,1,0,1,0,24",85.3974590021988,0.0254504206434022,"3,5"
"1438","2,1,1,2,2,3,24",85.3634746591515,0.022797147048049,"2"
"751","1,1,2,3,2,0,24",85.359215187666,0.0227982200434411,"3"
"738","1,1,2,3,2,0,12",85.3562950644454,0.0254606435695,"2,3,5"
"177","1,1,1,1,2,3,12",85.3429588471631,0.0254639564550121,"0"
"670","1,1,2,2,2,3,24",85.3340434945634,0.0228045620281236,"2"
"429","1,1,2,0,1,0,24",85.2547590383828,0.0254858772614214,"5"
"1507","2,1,1,3,2,0,12",85.2351209762261,0.0254907605901024,"2,3"
"1129","1,1,3,3,2,0,24",85.2178962736649,0.022833848071061,"0"
"1200","2,1,1,0,1,0,24",85.1475447003846,0.0255125492713782,"2,5"
"2972","3,1,2,2,2,3,24",85.1112701766856,0.0228607665121791,"3,5"
"2351","3,1,1,0,1,0,24",85.1073543708771,0.0255225547231816,"3"
"45","1,1,1,0,1,0,24",85.0941063377413,0.0255258537036959,"5"
"1123","1,1,3,3,2,0,12",85.0919473251716,0.0255263913741292,"2,3"
"739","1,1,2,3,2,0,12",85.0454522179238,0.0255379730475908,"2,3"
"286","1,1,1,2,2,3,24",85.0444981743066,0.0228776396880303,"2"
"2973","3,1,2,2,2,3,24",85.0362496271491,0.0228797249464818,"5"
"2008","2,1,3,0,2,3,12",85.0276782916631,0.0255424018222934,"2,5"
"745","1,1,2,3,2,0,24",85.0056760395042,0.0228874557028107,"0"
"1519","2,1,1,3,2,0,24",84.9687452093501,0.0228967974180167,"3"
"367","1,1,1,3,2,0,24",84.8948211722074,0.022915508083128,"3"
"3113","3,1,3,0,1,0,24",84.8594414235976,0.0255843598922162,"0"
"2729","3,1,2,0,1,0,24",84.8560059939579,0.0255852174018868,"0"
"811","1,1,3,0,1,0,24",84.8376737719418,0.0255897937514655,"2,3"
"1197","2,1,1,0,1,0,24",84.8102894499502,0.0255966313394555,"5"
"2588","3,1,1,2,2,3,24",84.5712630966139,0.0229975828650496,"3,5"
"2589","3,1,1,2,2,3,24",84.5698056880334,0.0229979532202372,"5"
"1513","2,1,1,3,2,0,24",84.536508724229,0.0230064162357474,"0"
"361","1,1,1,3,2,0,24",84.5091431245027,0.0230133740211069,"0"
"1581","2,1,2,0,1,0,24",84.4854590526584,0.0256778777063089,"5"
"2657","3,1,1,3,2,0,12",84.4577788809627,0.0256848129652743,"0"
"2279","2,1,3,3,2,0,12",84.350435930679,0.0257117254314286,"3"
"1896","2,1,2,3,2,0,12",84.2973265162711,0.0257250511730061,"2,5"
"1892","2,1,2,3,2,0,12",84.2674767294952,0.0257325438472914,"3,5"
"814","1,1,3,0,1,0,24",84.0437832994994,0.0257887632293579,"2"
"2975","3,1,2,2,2,3,24",84.0427036052206,0.0231322917809215,"3"
"1512","2,1,1,3,2,0,12",83.9997085380179,0.0257998547220229,"2,5"
"427","1,1,2,0,1,0,24",83.8928520495373,0.025826765155255,"2,3"
"43","1,1,1,0,1,0,24",83.7638117514962,0.0258592997129832,"2,3"
"1128","1,1,3,3,2,0,12",83.7575061737713,0.0258608905699572,"2,5"
"354","1,1,1,3,2,0,12",83.6669976135328,0.0258837360887604,"2,3,5"
"1508","2,1,1,3,2,0,12",83.6605116225405,0.0258853740106222,"3,5"
"744","1,1,2,3,2,0,12",83.6317159246629,0.0258926471044902,"2,5"
"2345","3,1,1,0,1,0,24",83.5031234363626,0.0259251513911869,"0"
"355","1,1,1,3,2,0,12",83.4845661346569,0.0259298454829884,"2,3"
"1195","2,1,1,0,1,0,24",83.4483315872523,0.0259390135054776,"2,3"
"1124","1,1,3,3,2,0,12",83.4379788794883,0.0259416335307308,"3,5"
"740","1,1,2,3,2,0,12",83.3940539637525,0.0259527528307952,"3,5"
"2273","2,1,3,3,2,0,12",83.2167267146376,0.0259976905230517,"0"
"1579","2,1,2,0,1,0,24",83.1327665903189,0.0260189945576948,"2,3"
"1126","1,1,3,3,2,0,12",83.1235411939023,0.026021336473222,"2"
"1894","2,1,2,3,2,0,12",83.095644019603,0.0260284196005804,"2"
"1582","2,1,2,0,1,0,24",82.995607057149,0.0260538349670738,"2"
"2191","2,1,3,2,2,0,24",82.9942342624511,0.0234018446524229,"3"
"742","1,1,2,3,2,0,12",82.9733315999841,0.0260594976417258,"2"
"430","1,1,2,0,1,0,24",82.931109368343,0.0260702343909461,"2"
"1893","2,1,2,3,2,0,12",82.9256958441746,0.0260716113233455,"5"
"1510","2,1,1,3,2,0,12",82.8993117425794,0.0260783231729179,"2"
"46","1,1,1,0,1,0,24",82.8205571439535,0.0260983678273335,"2"
"2004","2,1,3,0,2,3,12",82.7966015566296,0.0261044680692271,"3,5"
"2005","2,1,3,0,2,3,12",82.7871553944221,0.0261068739073004,"5"
"2185","2,1,3,2,2,0,24",82.7633127227495,0.0234616334958388,"0"
"1509","2,1,1,3,2,0,12",82.6073251215469,0.0261527170980333,"5"
"1125","1,1,3,3,2,0,12",82.5562707452755,0.0261657467882087,"5"
"741","1,1,2,3,2,0,12",82.4548213370325,0.0261916571648652,"5"
"1198","2,1,1,0,1,0,24",82.3965155346609,0.0262065601893691,"2"
"815","1,1,3,0,1,0,24",82.3721811520383,0.0262127825910181,"3"
"668","1,1,2,2,2,3,24",82.2004130115368,0.0236080169611993,"3,5"
"1436","2,1,1,2,2,3,24",82.0711744621742,0.0236417544798788,"3,5"
"1053","1,1,3,2,2,3,24",82.0467955513248,0.0236481239590146,"5"
"3340","3,1,3,2,2,0,24",82.018457870652,0.0236555299028093,"3,5"
"2969","3,1,2,2,2,3,24",82.0009745523038,0.023660100257629,"0"
"669","1,1,2,2,2,3,24",81.9667073633986,0.0236690606845867,"5"
"1437","2,1,1,2,2,3,24",81.94276986815,0.023675322043316,"5"
"360","1,1,1,3,2,0,12",81.8544094200693,0.0263455296666309,"2,5"
"284","1,1,1,2,2,3,24",81.7919615869227,0.0237148072493489,"3,5"
"2003","2,1,3,0,2,3,12",81.7872297799218,0.0263628024796046,"2,3"
"2591","3,1,1,2,2,3,24",81.7436199783154,0.0237274781683465,"3"
"431","1,1,2,0,1,0,24",81.6972876174212,0.026385945582851,"3"
"356","1,1,1,3,2,0,12",81.6430709261437,0.0263999059445552,"3,5"
"285","1,1,1,2,2,3,24",81.6024964068849,0.0237645071032511,"5"
"47","1,1,1,0,1,0,24",81.5785081791217,0.0264165399675956,"3"
"2179","2,1,3,2,2,0,12",81.4987380472836,0.0264371065145967,"2,3"
"809","1,1,3,0,1,0,24",81.4817158326887,0.0264414972996676,"0"
"2585","3,1,1,2,2,3,24",81.4602363448258,0.0238018927253403,"0"
"358","1,1,1,3,2,0,12",81.3937628520968,0.0264641959002613,"2"
"1199","2,1,1,0,1,0,24",81.3237795768153,0.0264822708613082,"3"
"1823","2,1,2,2,2,3,24",81.0518621272472,0.0239095396081446,"3"
"1817","2,1,2,2,2,3,24",81.050458206654,0.023909910518149,"0"
"1895","2,1,2,3,2,0,12",80.9565536637375,0.0265773188390325,"3"
"425","1,1,2,0,1,0,24",80.6431382367819,0.0266587089823947,"0"
"357","1,1,1,3,2,0,12",80.6368146655251,0.0266603536989415,"5"
"1127","1,1,3,3,2,0,12",80.5902482152709,0.0266724684314583,"3"
"743","1,1,2,3,2,0,12",80.5851531877573,0.0266737942884156,"3"
"1577","2,1,2,0,1,0,24",80.5490883520225,0.0266831811690757,"0"
"41","1,1,1,0,1,0,24",80.5384653998584,0.0266859467187932,"0"
"3343","3,1,3,2,2,0,24",80.4114094046339,0.0240793433788369,"3"
"1193","2,1,1,0,1,0,24",80.168703551699,0.0267823883233921,"0"
"1511","2,1,1,3,2,0,12",80.1449687290576,0.0267885907511062,"3"
"1121","1,1,3,3,2,0,12",79.4644962393891,0.0269670253049861,"0"
"737","1,1,2,3,2,0,12",79.4024964732474,0.0269833419393784,"0"
"359","1,1,1,3,2,0,12",79.3455936147583,0.0269983258960952,"3"
"2192","2,1,3,2,2,0,24",79.2299766887375,0.0243957480506821,"2,5"
"1055","1,1,3,2,2,3,24",79.1353246300841,0.0244212764011822,"3"
"1049","1,1,3,2,2,3,24",79.1319224759623,0.0244221944841422,"0"
"1439","2,1,1,2,2,3,24",79.0357668073811,0.0244481566987816,"3"
"1433","2,1,1,2,2,3,24",79.002820689649,0.0244570585604493,"0"
"1889","2,1,2,3,2,0,12",79.0010108447457,0.0270892411454686,"0"
"671","1,1,2,2,2,3,24",78.9863101058259,0.0244615208494195,"3"
"665","1,1,2,2,2,3,24",78.9814645742781,0.0244628305979739,"0"
"2106","2,1,3,1,2,3,24",78.7731846678811,0.0245191950577293,"2,3,5"
"1505","2,1,1,3,2,0,12",78.6853556359086,0.0271727927557444,"0"
"287","1,1,1,2,2,3,24",78.6653045389894,0.0245484404843584,"3"
"281","1,1,1,2,2,3,24",78.6548079245516,0.0245512878927407,"0"
"3337","3,1,3,2,2,0,24",78.5999721392489,0.0245661685237477,"0"
"2107","2,1,3,1,2,3,24",78.534839286702,0.0245838551596983,"2,3"
"2006","2,1,3,0,2,3,12",78.362721460026,0.0272584579616862,"2"
"2108","2,1,3,1,2,3,24",78.2629052373218,0.0246578357250332,"3,5"
"353","1,1,1,3,2,0,12",78.1280980088605,0.0273209242906385,"0"
"2111","2,1,3,1,2,3,24",77.8060660637857,0.0247826218566317,"3"
"2007","2,1,3,0,2,3,12",77.6184693871983,0.0274571018146979,"3"
"2874","3,1,2,1,2,3,24",77.5719192979962,0.0248468238882718,"2,3,5"
"2876","3,1,2,1,2,3,24",77.5603780585609,0.0248499927438472,"3,5"
"3264","3,1,3,1,2,3,24",77.3548050500002,0.0249065042819184,"2,5"
"2190","2,1,3,2,2,0,24",77.3497114840527,0.0249079061216115,"2"
"3261","3,1,3,1,2,3,24",77.3414401934954,0.0249101826955747,"5"
"2183","2,1,3,2,2,0,12",77.3184719817408,0.0275375810849739,"3"
"2875","3,1,2,1,2,3,24",77.087409139238,0.0249802031319705,"2,3"
"2879","3,1,2,1,2,3,24",77.031299769401,0.0249956954860515,"3"
"3262","3,1,3,1,2,3,24",76.7896613087641,0.0250625241266223,"2"
"3154","3,1,3,0,2,3,12",76.2882957647003,0.0278157430265829,"2,3,5"
"2001","2,1,3,0,2,3,12",76.214536594124,0.0278357664851476,"0"
"3160","3,1,3,0,2,3,12",76.1555283006425,0.0278517958896995,"2,5"
"2490","3,1,1,1,2,3,24",76.0759515341458,0.0252609560245802,"2,3,5"
"2492","3,1,1,1,2,3,24",75.9433353402357,0.0252979998649025,"3,5"
"2112","2,1,3,1,2,3,24",75.904325622531,0.0253089068323809,"2,5"
"2880","3,1,2,1,2,3,24",75.8702632634769,0.0253184343829559,"2,5"
"2877","3,1,2,1,2,3,24",75.8637976534043,0.0253202432776753,"5"
"2109","2,1,3,1,2,3,24",75.7681420281041,0.025347020119174,"5"
"1722","2,1,2,1,2,3,24",75.6702395911178,0.0253744552327664,"2,3,5"
"2491","3,1,1,1,2,3,24",75.584691215258,0.0253984526884951,"2,3"
"1724","2,1,2,1,2,3,24",75.5292667115844,0.0254140121114451,"3,5"
"2495","3,1,1,1,2,3,24",75.2892015477426,0.0254815161787006,"3"
"2184","2,1,3,2,2,0,12",75.2066287945177,0.0281108326278033,"2,5"
"1723","2,1,2,1,2,3,24",75.184797783283,0.025510929453245,"2,3"
"2496","3,1,1,1,2,3,24",75.0012143975218,0.0255627320636827,"2,5"
"2493","3,1,1,1,2,3,24",74.9551254539254,0.0255757537141561,"5"
"2878","3,1,2,1,2,3,24",74.9169764528179,0.0255865370857555,"2"
"1727","2,1,2,1,2,3,24",74.8904946062875,0.0255940252392757,"3"
"2873","3,1,2,1,2,3,24",74.8315384269657,0.0256107038861579,"0"
"2770","3,1,2,0,2,3,12",74.7364242837587,0.0282400834006638,"2,3,5"
"2776","3,1,2,0,2,3,12",74.6948520704186,0.0282515394092647,"2,5"
"1338","2,1,1,1,2,3,24",74.6034608189914,0.0256753292428842,"2,3,5"
"954","1,1,3,1,2,3,24",74.5263222496597,0.0256972231929278,"2,3,5"
"3341","3,1,3,2,2,0,24",74.5070140707139,0.0257027062815042,"5"
"1728","2,1,2,1,2,3,24",74.3516980398582,0.025746855119652,"2,5"
"955","1,1,3,1,2,3,24",74.3494733552442,0.0257474880404969,"2,3"
"1340","2,1,1,1,2,3,24",74.337281764003,0.0257509568139128,"3,5"
"850","1,1,3,0,2,3,12",74.3200935047446,0.0283550212133385,"2,3,5"
"956","1,1,3,1,2,3,24",74.3082631486859,0.0257592151224848,"3,5"
"1339","2,1,1,1,2,3,24",74.2838203872592,0.0257661732593245,"2,3"
"1725","2,1,2,1,2,3,24",74.2831776116714,0.0257663562640314,"5"
"3155","3,1,3,0,2,3,12",74.2410386531565,0.0283768989367797,"2,3"
"2494","3,1,1,1,2,3,24",74.1617164650726,0.0258009608193894,"2"
"959","1,1,3,1,2,3,24",74.0507913066795,0.0258326042484862,"3"
"856","1,1,3,0,2,3,12",73.9945060433281,0.0284452330916663,"2,5"
"2489","3,1,1,1,2,3,24",73.9821210163691,0.025852213150393,"0"
"1343","2,1,1,1,2,3,24",73.8260587261882,0.0258968323357627,"3"
"466","1,1,2,0,2,3,12",73.7109440932101,0.0285240345859916,"2,3,5"
"472","1,1,2,0,2,3,12",73.5858105183804,0.0285588784302856,"2,5"
"1344","2,1,1,1,2,3,24",73.4882708168089,0.0259936719191882,"2,5"
"1726","2,1,2,1,2,3,24",73.4878261518103,0.0259937996374698,"2"
